zip_code,public_transportation_pct,public_transportation_population
75954,0.0,0
75960,0.0,0
75001,2.0,210
75013,1.3,249
75022,0.1,12
75034,0.2,91
75040,2.1,621
75050,1.1,246
75052,0.4,192
75061,1.6,406
75063,1.6,333
75078,0.3,32
75081,3.1,589
75119,0.0,0
75124,0.5,9
75146,0.7,62
75172,0.0,0
75181,0.5,69
75206,5.0,1314
75007,1.7,484
75009,0.0,1
75020,0.8,72
75067,0.9,339
75080,2.0,482
75090,0.5,46
75104,0.6,139
75110,0.6,77
75140,0.5,12
75153,0.0,0
75159,0.0,1
75161,0.0,0
75166,0.3,6
75169,0.0,0
75189,0.3,40
75207,4.3,80
75208,4.1,600
75219,2.8,481
75232,4.9,562
75233,4.0,282
75248,2.1,411
75270,-666666666.0,0
75412,0.0,0
75420,0.0,0
75424,0.0,0
75432,0.0,0
75442,0.0,0
75460,0.2,19
75470,0.0,0
75476,0.0,0
75482,0.3,29
75044,2.4,491
75662,0.0,0
75701,0.0,0
75709,0.0,0
75755,0.0,0
75048,0.4,47
75068,0.3,94
75070,0.6,274
75087,1.0,151
75092,0.0,3
75115,1.0,247
77360,0.0,0
77032,1.8,91
77053,1.5,211
77056,1.4,170
77065,1.5,285
73569,0.0,0
73601,0.4,16
73624,0.0,0
73641,0.0,0
73703,0.1,8
73727,0.0,0
73761,0.0,0
73771,0.0,0
73832,0.0,0
73843,0.0,0
73852,0.0,0
73853,0.0,0
73858,0.0,0
73860,0.0,0
73005,1.2,41
73008,0.3,30
73014,0.4,4
73016,0.0,0
73018,0.2,15
73032,0.0,0
73040,0.0,0
73057,0.0,0
73622,0.0,0
73626,0.8,3
73638,1.2,2
73642,0.0,0
73660,0.0,0
73661,0.0,0
73663,0.0,0
73673,0.0,0
73728,0.0,0
73735,0.0,0
73743,0.0,0
73746,0.0,0
73750,0.0,0
73507,0.7,71
73528,0.0,0
73532,0.0,0
73533,0.7,80
73543,0.0,0
73567,0.0,0
73570,0.0,0
73573,0.0,0
73627,0.0,0
73644,0.2,15
73659,0.0,0
73729,0.0,0
73731,0.0,0
73737,0.0,0
73757,0.0,0
73758,0.0,0
73801,0.1,8
73838,0.0,0
73842,0.0,0
73937,0.0,0
73074,0.0,0
73077,0.5,17
73089,0.0,0
73096,0.0,0
73102,1.4,16
73110,0.4,69
73121,2.6,37
73122,0.5,33
73439,0.3,8
73443,0.0,0
73450,0.0,0
73455,0.0,0
73461,0.4,1
73481,0.0,0
73520,0.0,0
73531,0.0,0
73559,0.0,0
73564,0.0,0
73566,0.0,0
73654,0.0,0
73658,0.0,0
73664,0.0,0
73718,0.0,0
73724,0.0,0
73730,0.0,0
73754,0.0,0
73766,0.0,0
73773,0.0,0
73844,0.0,0
73942,0.2,15
73947,0.0,0
73026,0.0,0
73028,0.0,0
73034,0.2,46
73052,0.0,0
73058,0.0,0
73063,0.0,0
73064,0.1,13
73082,0.0,0
73104,0.7,10
73118,0.3,23
73128,0.0,0
73134,0.0,0
73135,0.2,17
73141,0.0,0
73160,0.0,4
73434,0.0,0
73440,0.0,0
73442,0.0,0
73447,0.0,0
73460,0.1,2
73487,4.7,2
73501,1.2,84
73521,0.0,1
73530,0.0,0
73544,0.0,0
73547,0.0,0
73551,0.0,0
73557,0.0,0
73572,0.0,0
73620,2.4,10
73768,0.0,0
73848,0.4,4
73003,0.5,64
73027,0.0,0
73043,0.0,0
73044,0.9,90
73048,0.0,0
73401,0.7,106
73437,0.0,0
73438,0.0,0
73456,0.1,1
73537,1.0,2
73552,0.5,3
73556,0.0,0
73639,4.0,8
73645,0.0,0
73716,0.0,0
73717,0.0,0
73719,0.0,0
73744,0.0,0
73749,0.0,0
73755,0.8,3
73756,0.0,0
73759,0.0,0
73835,0.0,0
73840,0.0,0
73855,0.0,0
73857,0.0,0
73901,0.0,0
73932,1.2,13
73945,0.0,0
73071,0.7,157
73072,0.9,190
73073,0.0,0
73084,0.6,18
73433,0.0,0
73444,0.0,0
73013,0.2,63
73017,0.0,0
73021,0.0,0
73011,0.0,0
73020,0.3,29
73045,0.0,0
73047,0.2,3
73056,0.0,0
73067,0.0,0
73651,0.0,0
73662,0.0,0
73669,0.0,0
73734,0.0,0
73738,0.0,0
73753,0.0,0
73760,0.0,0
73762,0.3,3
73763,0.0,0
73764,0.0,0
73933,0.0,0
73950,0.0,0
73951,0.0,0
73503,0.1,6
73554,0.0,0
73625,0.0,0
73739,0.0,0
73851,0.0,0
73038,0.0,0
73650,0.0,0
77976,0.0,0
77342,-666666666.0,0
73093,0.0,0
73441,0.0,0
73491,0.0,0
73720,0.0,0
73006,0.0,0
73007,0.0,0
73010,0.0,3
73015,0.0,0
73033,0.0,0
73051,0.4,13
73053,0.9,3
73061,0.0,0
73066,0.0,0
73068,0.0,0
73069,0.2,21
73079,0.0,0
73086,0.0,0
73092,0.0,0
73097,0.0,0
73116,0.4,18
73129,1.9,132
73130,0.0,0
73150,0.0,0
73173,0.0,0
73179,0.2,4
73459,0.5,2
75428,0.1,6
75433,1.2,13
75602,0.6,52
75604,0.2,24
75633,0.0,0
75644,0.0,0
75650,0.0,0
75657,0.0,0
75661,0.0,0
75668,0.0,0
75669,0.0,0
75693,0.0,0
75703,0.4,75
75705,0.0,0
75707,0.0,0
75758,0.0,0
75472,0.0,0
75491,0.0,0
75501,0.6,83
75571,0.0,0
75603,0.0,0
75652,0.0,0
75686,0.4,23
75706,0.0,0
75766,0.0,0
75789,0.0,0
75845,0.0,0
75850,0.0,0
75855,1.0,7
75930,1.2,6
75944,0.0,0
75964,0.5,39
75977,5.0,11
75980,0.0,0
75764,0.0,0
75840,0.0,0
75853,0.0,0
75859,0.0,0
75933,0.0,0
75934,0.0,0
75941,0.0,0
75961,0.0,0
75972,0.0,0
75074,2.1,537
75088,1.4,188
75089,1.8,312
75101,0.0,0
75160,0.3,28
75201,2.8,331
75210,11.7,328
75212,4.0,362
75240,3.7,538
77069,2.2,195
77070,2.1,541
77320,0.3,30
77345,3.5,448
77377,1.1,189
77993,0.0,0
77350,0.0,0
77042,2.8,649
77302,1.5,121
77420,0.0,0
77453,30.3,36
77388,1.6,375
77436,0.0,0
77661,0.0,0
77460,0.0,0
77417,0.0,0
77043,1.8,246
77498,1.3,324
77987,0.0,0
77089,2.8,730
77591,0.4,26
77703,0.9,48
77033,6.3,642
77064,1.3,324
77099,4.0,953
77201,-666666666.0,0
77523,0.2,19
77407,1.5,344
77406,0.9,175
77580,0.0,0
77328,0.2,14
73099,0.1,36
73108,2.2,107
73120,0.4,71
73106,0.9,55
73111,4.4,160
73114,0.8,64
73119,0.4,49
73127,0.7,79
73131,0.0,0
73139,1.0,90
73145,0.3,5
73159,1.0,148
73162,0.0,0
73170,0.1,13
73430,0.0,0
73448,0.5,14
73458,0.0,0
73526,0.3,3
73527,0.0,0
73539,0.0,0
73541,0.0,0
73002,0.0,0
73009,0.0,0
73095,0.0,0
73024,0.0,0
73042,0.8,4
73065,0.0,0
73109,0.3,27
73115,0.3,27
73132,0.1,9
73149,0.1,3
73151,0.0,0
73165,0.0,0
73425,0.0,0
73432,0.0,0
73505,1.1,260
73540,0.0,0
73542,0.0,0
73546,0.0,0
73548,0.0,0
73553,0.0,0
73560,0.0,0
73562,0.0,0
73568,0.0,0
73628,0.0,0
73632,0.0,0
73646,0.0,0
73055,0.4,16
73078,1.2,63
73019,-666666666.0,0
73025,0.3,18
73705,4.3,13
73012,0.2,43
73946,0.0,0
73841,0.0,0
75243,6.2,2155
75246,10.9,130
75249,0.2,16
75413,0.0,0
75417,0.0,0
75423,0.0,0
75426,0.0,0
75436,0.0,0
75439,0.0,0
75457,0.7,18
75002,1.5,530
75010,1.2,196
75023,1.4,364
75042,3.6,628
75075,2.1,393
75114,0.2,7
75135,0.0,0
75143,0.9,46
75144,0.0,0
75134,1.4,141
75226,6.0,156
75558,0.0,0
75751,0.0,0
75929,0.0,0
75969,1.3,20
75125,0.0,0
75094,2.7,292
75227,3.7,851
75414,0.0,0
75440,0.0,0
75148,0.0,0
75231,9.2,1857
75448,5.2,11
75493,0.0,0
75640,1.4,26
75770,0.0,0
75645,0.0,0
75254,4.4,680
75642,0.0,0
75752,1.0,29
75762,0.4,21
75844,0.0,0
75959,0.0,0
75780,0.0,0
75801,0.0,3
75783,1.6,43
75784,0.0,0
75109,0.0,0
75803,0.3,20
75779,0.0,0
75792,0.0,0
75846,0.0,0
75860,0.0,0
75931,0.0,0
75935,0.0,0
75942,0.0,0
75951,0.4,24
75978,0.0,0
75979,0.1,3
75938,0.0,0
75390,-666666666.0,0
75832,0.0,0
75054,0.0,0
75962,0.0,0
75157,0.0,0
75965,0.0,0
75682,0.0,0
75851,0.0,0
75949,0.0,0
75156,0.0,0
75071,0.2,60
75438,0.0,0
75974,0.0,0
75976,0.0,0
72108,0.0,0
72114,8.3,328
72116,0.9,103
72127,0.0,0
72150,0.1,7
72160,0.0,1
72176,0.0,0
72201,1.3,9
72202,3.9,200
72321,0.0,0
72351,5.2,10
72353,0.0,0
72368,0.0,0
72372,0.0,0
72383,0.0,0
72411,0.0,0
72801,0.0,0
72828,0.0,0
72837,0.6,16
72839,0.0,0
72903,0.1,11
72916,0.0,0
72936,0.2,13
72938,0.0,0
72941,0.0,0
72753,0.0,0
72347,0.0,0
72348,0.1,1
72350,0.0,0
72377,0.0,0
72384,0.0,0
72401,0.4,93
72414,0.0,0
72416,0.4,11
72427,0.0,0
72126,0.0,0
72123,0.0,0
72131,0.0,0
72166,0.0,0
72167,0.0,0
72207,0.9,54
72211,0.3,36
72223,0.5,63
72301,0.6,52
72429,0.0,0
72441,0.0,0
72442,0.0,0
72443,0.0,0
72447,0.0,0
72457,0.0,0
72470,0.0,0
72471,1.1,4
72536,0.0,0
72556,0.0,0
72566,0.0,0
72569,0.0,0
72571,0.0,0
72572,0.0,0
72573,0.0,0
72577,0.0,0
72624,0.0,0
72641,0.0,0
72650,0.1,2
72658,6.1,38
72660,0.0,0
72669,0.0,0
72677,0.0,0
72714,0.4,26
72718,0.0,0
72727,0.0,0
72756,0.2,38
72774,0.0,0
72333,0.0,0
72338,0.0,0
72366,0.0,0
72379,0.0,0
72389,0.0,0
72392,0.0,0
72425,0.0,0
72430,0.0,0
72438,0.0,0
72458,0.0,0
72460,0.0,0
72464,0.0,0
72473,0.0,0
72479,0.0,0
72520,0.0,0
72523,0.0,0
72524,0.0,0
72526,0.0,0
72532,0.0,0
72550,0.0,0
72562,3.5,32
72585,0.0,0
72611,0.0,0
72640,0.0,0
72651,0.0,0
72655,0.0,0
72686,-666666666.0,0
72712,0.0,11
72717,0.0,0
74033,0.0,0
74045,0.0,0
74047,0.1,4
74080,0.0,0
74083,0.0,0
74001,0.0,0
74008,0.4,51
74030,0.0,0
74032,0.4,3
74034,0.0,0
74042,0.0,0
74044,0.0,0
74056,0.6,12
74061,0.0,0
74062,0.0,0
74108,0.5,15
74115,0.7,62
74017,0.1,8
74026,0.0,0
74028,0.0,0
74114,0.3,28
74126,3.4,117
74132,0.1,4
74848,0.7,17
74851,0.3,10
74855,0.0,0
74085,0.0,0
74119,2.3,45
74337,0.0,0
74075,2.9,354
74081,0.0,0
74105,1.2,153
74110,1.1,59
74131,0.0,0
74134,0.4,36
74331,0.0,0
74349,0.0,0
74369,0.0,0
74447,0.0,0
74720,0.0,0
74750,0.9,1
74756,0.4,1
74006,0.0,4
74010,0.0,0
74014,0.0,0
74016,0.1,2
74038,0.9,7
74055,0.1,14
74060,0.0,0
74068,0.0,0
74072,0.0,0
74084,0.0,0
74103,5.4,17
74120,0.3,8
74127,1.2,78
74145,0.5,49
74350,0.0,0
74403,0.7,85
74421,1.0,20
74428,0.0,0
74454,0.0,0
74455,0.0,0
74462,0.0,0
74464,0.9,111
74563,1.1,8
74741,0.0,0
74745,0.9,33
74759,0.4,2
74824,0.4,2
74827,0.0,0
74839,0.0,0
74854,0.0,0
74859,0.0,0
74872,0.0,0
74881,0.0,0
74883,3.9,34
74931,0.7,3
74963,0.0,0
74935,0.0,0
74936,0.0,0
74949,0.0,0
74002,0.0,0
74012,0.1,29
74020,0.1,4
74022,0.0,0
74027,0.0,0
74063,0.4,57
74073,0.0,0
74079,0.0,0
74107,1.4,117
74346,0.0,0
74128,0.5,26
74342,0.0,0
74343,0.0,0
74358,0.0,0
74363,0.2,2
74370,0.7,9
74401,0.7,40
74429,0.3,18
74441,0.1,3
74446,0.0,0
74456,0.0,0
74467,0.0,0
74468,0.0,0
74501,0.1,12
74530,0.0,0
74534,0.0,0
74543,0.0,0
74562,0.0,0
74640,0.0,0
74728,0.6,25
74729,0.5,6
74804,0.2,19
74831,0.0,0
74840,0.0,0
74003,0.4,26
74015,0.1,5
74029,0.0,0
74035,0.0,0
74442,0.0,0
74556,1.1,2
74560,0.0,0
74561,0.0,0
74601,0.2,19
74631,0.3,10
74632,0.0,0
74644,0.0,0
74646,0.0,0
74647,0.3,5
74651,1.6,5
74653,0.0,0
74860,0.0,0
74868,0.6,30
74869,0.0,0
74878,0.0,0
74445,0.1,2
74451,0.7,12
74471,1.4,10
75127,0.0,0
75142,0.0,0
75155,0.0,0
75164,0.0,0
75006,1.8,484
75019,0.8,193
75021,0.0,0
75025,1.0,292
75032,0.5,78
75057,1.3,105
75058,0.0,0
75065,0.1,4
75454,0.0,0
75455,0.4,53
75478,0.0,0
75481,0.0,0
75488,0.0,0
75494,0.3,9
75497,0.0,0
75554,0.1,1
75556,0.0,0
75566,3.5,7
75567,0.0,0
75641,0.0,0
75656,0.0,0
75667,0.0,0
75672,0.1,7
75702,1.0,102
75754,0.0,0
75763,0.0,0
75647,0.3,14
75559,0.0,0
75563,0.8,13
75630,0.0,0
75152,0.5,12
75163,0.0,0
75165,0.8,156
75173,0.0,0
75182,1.1,35
75204,3.8,793
75216,8.0,1431
75217,4.3,1365
75220,5.0,1073
75224,6.0,873
75238,2.2,338
75422,0.0,0
79924,1.5,346
79081,0.6,9
79098,0.0,0
79108,0.6,32
79780,0.0,0
79901,15.3,438
80031,4.0,741
80101,0.0,0
80110,4.2,512
80117,0.0,0
80128,2.7,518
80204,11.0,1676
80401,2.9,601
80459,0.0,0
80501,3.8,808
80514,1.8,45
80530,0.3,7
80634,0.5,128
80701,0.4,28
80723,0.0,0
80750,0.0,0
80751,0.6,52
80818,0.0,0
80864,0.0,0
80904,0.0,0
80908,0.0,0
80909,2.1,369
80913,0.0,0
80747,0.0,0
80624,0.0,0
80651,0.3,6
80745,0.0,0
80735,0.0,0
80831,0.2,17
80920,0.2,31
83672,0.0,0
83805,0.0,0
83202,2.4,225
83204,1.1,82
83214,0.0,0
83223,0.0,0
83261,0.0,0
83271,0.0,0
83301,0.3,85
83336,0.0,0
83346,2.6,20
83421,0.0,0
83422,2.4,42
83428,0.0,0
83434,3.7,29
83448,0.3,3
83464,0.0,0
83466,0.0,0
83501,0.3,44
83670,0.0,0
83804,0.0,0
83834,0.0,0
83705,0.8,117
83812,0.0,0
83813,0.0,0
83815,0.2,27
83833,0.0,0
83842,0.0,0
83847,0.0,0
83861,0.0,0
83868,0.0,0
83870,1.1,1
83872,0.0,0
83806,0.0,0
83809,0.0,0
83811,0.0,0
83826,-666666666.0,0
83850,0.0,0
83867,0.0,0
83873,0.0,0
83821,1.3,1
83823,0.0,0
83535,0.0,0
83552,0.0,0
83553,0.0,0
83601,0.0,0
83607,0.6,54
83623,0.0,0
83642,0.3,63
83647,0.4,33
83650,2.4,5
83666,0.0,0
83671,-666666666.0,0
83687,0.2,26
83712,0.2,9
83855,0.1,1
83857,0.0,0
83874,-666666666.0,0
83221,2.7,306
83236,0.2,2
83243,0.0,0
83244,8.5,11
83274,1.7,64
83330,0.0,0
83338,0.7,63
83344,0.0,0
83352,1.4,20
83871,1.8,17
83852,7.9,30
83856,0.1,2
83866,-666666666.0,0
83013,0.0,0
83113,0.0,0
83119,0.0,0
83120,0.0,0
83217,0.0,0
83234,0.6,3
83254,0.5,8
83272,0.0,0
83277,0.0,0
83278,6.2,14
83321,0.0,0
83322,0.0,0
83337,0.0,0
83355,0.2,4
83429,0.0,0
83440,0.5,85
83467,0.0,0
83468,0.0,0
83540,0.2,2
83544,0.2,4
83604,0.0,0
83610,0.0,0
83611,1.7,14
83616,0.3,34
83624,0.0,0
92869,1.6,303
92124,0.7,101
92225,0.5,29
92231,1.2,163
92234,2.6,591
92253,1.4,228
92259,0.0,0
92262,2.3,276
92273,0.0,0
92275,0.0,0
92284,0.6,57
92285,0.0,0
92332,0.0,0
92004,0.0,0
92007,0.8,48
92037,4.2,758
92020,4.4,1095
92025,3.3,815
92027,1.6,427
92065,0.0,9
92078,1.4,299
92117,3.0,869
92123,2.2,366
92139,3.6,581
92173,10.1,1204
92223,0.9,195
92230,0.0,0
92240,2.0,246
92254,0.6,28
92280,0.0,0
92313,0.8,43
92316,2.2,272
92324,1.5,368
92354,1.4,127
92377,0.5,44
92507,2.1,497
92548,1.1,31
92551,1.4,191
92553,1.6,464
92567,0.0,0
92570,1.8,375
92604,2.1,279
92646,0.5,148
92662,0.0,0
92677,1.2,398
92804,2.7,1066
92821,1.6,298
92860,1.0,102
92866,1.1,91
92879,1.9,415
92335,1.7,676
92371,0.2,9
92372,0.0,0
92392,0.5,104
92505,2.4,555
92401,1.8,10
92408,2.9,151
92504,2.7,671
92506,1.4,292
92509,1.4,478
92539,1.0,14
92543,2.2,256
92586,1.5,91
92592,0.1,21
92618,1.1,188
92625,0.4,21
92679,0.4,59
92688,0.5,116
92708,1.1,300
92806,5.2,1084
92843,3.3,690
92870,1.7,448
92337,2.0,359
92342,0.0,0
92345,0.6,152
92346,0.8,188
92347,0.0,0
92359,1.3,51
92376,2.3,793
92399,0.4,82
92405,2.0,218
92410,2.4,350
92503,2.9,1155
92067,0.0,0
92250,0.5,16
92364,-666666666.0,0
92545,0.4,55
92626,1.5,421
92155,2.7,13
92058,1.7,355
92617,4.2,271
92081,1.3,182
92147,4.5,25
92395,0.8,109
95688,0.9,151
95701,1.8,5
95715,0.0,0
95721,0.0,0
95736,0.0,0
95776,3.5,366
95814,5.2,265
95832,7.4,304
95837,0.0,0
95612,0.0,0
95614,0.0,0
95636,0.0,0
95675,0.0,0
95685,0.4,7
95687,1.4,394
95722,0.9,19
95735,-666666666.0,0
95747,1.3,382
95820,3.4,501
95827,2.9,276
95903,0.0,0
95916,0.0,0
95941,0.0,0
95945,0.8,73
95954,1.1,48
95962,0.0,0
95969,1.3,135
95971,0.0,0
95975,0.0,0
95977,0.1,1
95986,0.0,0
95002,3.4,21
95006,4.7,220
95019,0.0,0
95119,3.7,199
95127,3.7,1200
95128,3.3,651
95130,2.7,192
95138,4.0,404
95210,2.1,296
95233,0.0,0
95237,0.0,0
95255,2.8,10
95257,0.0,0
95306,0.0,0
95307,0.8,142
95316,0.0,0
95335,0.0,0
95336,0.9,159
95350,1.4,289
95430,0.0,0
95452,0.0,0
95521,4.1,394
95528,0.0,0
95540,1.1,59
95552,0.0,0
95560,11.3,84
95606,0.0,0
95629,0.0,0
95633,0.0,0
95637,0.0,0
95662,2.4,349
95667,0.9,131
95678,1.7,330
95682,1.2,156
95823,2.8,817
95825,3.6,556
95826,6.3,1146
95920,0.0,0
95925,0.0,0
95674,1.6,6
95659,0.0,0
95668,0.0,0
95669,0.5,5
95717,0.0,0
95720,0.0,0
95828,2.4,555
95830,2.4,7
95842,1.5,195
95901,1.3,164
95919,0.0,0
95928,0.6,97
95943,0.0,0
95957,0.0,0
95973,0.7,119
95630,2.0,692
95639,0.0,0
95476,1.6,274
95485,0.0,0
95524,0.0,0
95492,1.3,188
95501,2.4,252
95514,0.0,0
95550,0.0,0
95567,0.0,0
95602,1.5,118
95603,0.7,91
95628,2.6,491
95634,0.1,1
95646,0.0,0
95650,0.3,16
95664,0.0,0
95673,1.7,107
95684,1.3,15
95689,0.0,0
95694,3.6,169
95703,1.7,8
95714,0.0,0
95762,2.2,413
95817,4.0,263
95819,5.2,502
95824,1.9,210
95843,1.3,270
95917,0.6,8
95918,0.0,0
95922,2.8,5
95926,2.2,390
95932,0.8,27
95935,9.4,13
95938,4.0,78
95946,0.6,21
95955,0.0,0
79345,0.0,0
79518,0.0,0
79560,0.0,0
79735,0.5,25
79707,0.1,29
79762,0.4,90
79092,0.0,0
79852,0.0,0
79905,5.4,438
79906,0.0,0
79935,1.0,83
79936,0.4,212
79040,0.0,0
79018,0.0,0
79744,1.5,11
79846,0.0,0
79718,0.0,0
79834,0.0,0
79058,-666666666.0,0
79942,0.0,0
79105,-666666666.0,0
79911,0.0,0
79928,0.3,75
92344,0.4,41
79094,0.0,0
79770,0.0,0
79061,0.0,0
79095,0.0,0
79085,0.0,0
80207,6.2,802
80229,4.6,1229
80233,3.8,1016
80301,3.0,436
80302,5.7,903
80422,1.1,31
80424,9.4,626
80805,0.0,0
80810,0.0,0
80820,0.0,0
80828,0.0,0
80834,0.0,0
80903,2.1,173
80922,0.7,102
80925,0.0,0
80122,1.9,319
80481,1.9,5
80648,0.3,2
80403,2.3,234
80420,4.1,23
80434,0.0,0
80446,0.0,0
80447,0.2,2
80451,0.0,0
80461,1.6,63
80504,1.3,355
80517,1.1,50
80520,0.0,0
80528,0.1,14
80426,0.0,0
80433,1.5,75
80436,0.0,0
80439,1.5,185
80470,2.8,55
80473,0.0,0
80478,1.4,15
80503,2.1,343
80521,3.4,683
80545,0.0,0
80610,0.0,0
80612,0.0,0
80645,0.0,0
80654,0.0,0
80720,1.2,15
80721,0.0,0
80722,0.0,0
80731,0.0,0
80733,0.0,0
80919,0.2,29
80017,5.0,916
80121,3.1,291
80137,0.8,5
80206,6.5,1046
80103,0.0,0
80449,0.0,0
80649,0.0,0
80827,0.0,0
80918,0.6,148
80129,3.8,606
80238,2.8,242
80951,0.0,0
80927,0.0,0
80453,0.0,0
80438,0.0,0
80468,0.0,0
80549,1.2,69
80808,0.0,0
80108,1.0,117
80746,0.0,0
80622,1.1,1
80477,0.0,0
80443,6.2,143
80515,0.0,0
80419,-666666666.0,0
80511,0.0,0
80914,0.0,0
80471,-666666666.0,0
80247,7.1,1043
80113,5.4,605
80305,12.5,1200
80310,14.1,282
80290,-666666666.0,0
80428,0.0,0
80602,1.9,330
80131,0.0,0
80939,-666666666.0,0
80475,0.0,0
80488,16.8,27
80824,0.0,0
80118,0.4,12
80109,0.6,62
80924,0.0,0
83632,0.0,0
83638,0.5,14
83643,0.0,0
83110,0.9,19
83201,1.5,252
83203,0.0,0
83612,1.8,12
83213,1.0,5
83232,0.0,0
83237,0.0,0
83245,0.4,3
83250,0.0,0
83311,0.0,0
83332,0.0,0
83335,0.0,0
83341,0.0,0
83342,1.6,8
83347,0.0,0
83348,0.0,0
83353,9.3,69
83425,0.0,0
83427,1.9,15
83444,0.0,0
83455,0.4,10
83463,0.0,0
83524,0.0,0
83533,0.0,0
83536,1.2,17
83537,0.0,0
83546,0.0,0
83547,0.0,0
83619,0.0,0
83626,0.0,0
83633,2.2,5
83634,0.2,26
83012,0.0,0
83111,0.0,0
83124,0.0,0
83215,0.0,0
83220,0.0,0
83835,0.1,13
83837,0.0,0
83845,0.0,0
83848,0.0,0
83858,0.0,0
83860,0.0,0
83869,0.1,2
83629,1.5,10
83645,1.2,4
83648,1.4,23
83660,1.7,46
83677,-666666666.0,0
83686,0.0,3
83801,0.7,17
83810,0.0,0
83827,0.0,0
83830,0.0,0
83832,0.0,0
83836,0.0,0
83841,0.0,0
83843,0.8,108
83846,2.8,9
83676,0.0,0
83704,0.9,197
83404,2.6,266
83424,0.0,0
83435,2.2,6
83443,1.1,5
83449,0.0,0
83469,-666666666.0,0
83525,0.0,0
83526,0.0,0
83543,0.0,0
83615,0.0,0
83627,0.0,0
83656,0.0,0
83661,0.0,0
83669,0.0,0
83849,0.6,4
83654,0.0,0
83808,0.0,0
83239,0.0,0
92532,0.1,6
92555,1.3,251
92026,1.6,360
92040,0.6,134
92064,1.2,271
92069,1.8,419
92086,0.0,0
92126,2.0,910
92130,1.7,426
92236,0.7,127
92256,0.0,0
92283,0.0,0
92328,0.0,0
92363,0.0,0
92008,2.7,397
92036,0.0,0
92106,1.3,126
92108,4.4,580
92109,3.0,961
92121,4.2,115
92128,1.1,263
92227,0.2,14
92249,0.0,0
92257,0.5,2
92264,1.0,79
92277,0.4,33
92301,1.0,87
92315,0.3,6
92105,7.5,2326
92107,1.4,245
92114,5.7,1731
92115,6.3,1988
92120,2.1,308
92122,8.8,2130
92154,4.4,1576
92220,1.7,165
92233,0.0,0
92274,0.5,32
92308,0.6,77
92309,0.0,0
93012,1.4,243
93030,1.6,450
93040,2.9,24
93110,2.8,216
93212,0.7,32
93218,0.0,0
93260,0.0,0
93261,0.0,0
93263,0.4,30
93267,0.0,0
93274,0.5,130
93276,0.0,0
93422,1.3,210
93455,2.1,443
93004,1.7,237
93021,0.8,158
93001,2.7,441
93013,1.9,160
93041,1.4,173
93101,7.2,1283
93206,0.0,0
93022,0.9,30
93222,0.0,0
93234,3.9,92
93242,2.4,29
93247,0.3,21
95959,2.4,166
95965,2.2,137
95966,0.3,31
95970,0.0,0
95993,1.1,156
95204,1.7,181
95230,0.0,0
95231,2.1,26
95246,0.0,0
95247,0.0,0
95315,0.6,29
95325,0.0,0
95326,1.0,38
95328,0.6,10
95841,1.0,85
95912,0.0,0
95942,0.0,0
95944,0.0,0
95948,0.0,0
95950,0.0,0
95953,0.8,32
95956,0.0,0
95983,0.0,0
95987,0.0,0
95334,0.0,0
95337,1.8,275
95356,1.6,237
95363,0.1,16
95383,0.0,0
95387,0.0,0
95403,1.6,351
95409,0.7,75
95422,2.6,121
95423,2.8,28
95425,2.7,129
95454,0.0,0
95456,0.0,0
95459,0.0,0
95464,1.3,10
95493,0.0,0
95525,0.0,0
95526,0.0,0
95548,0.0,0
95555,0.0,0
95570,2.3,20
95573,0.0,0
95595,0.0,0
95621,2.3,446
95623,5.2,87
95140,0.0,0
95937,4.9,28
95939,0.0,0
95951,0.7,8
95960,0.0,0
95979,0.0,0
95981,0.0,0
95991,0.6,98
95003,0.7,80
95012,0.0,0
95017,0.0,0
95030,0.2,14
95037,3.3,776
95043,0.9,3
95045,0.7,11
95050,4.0,808
95066,1.2,92
95120,2.5,427
95123,3.5,1163
95225,0.0,0
95228,0.0,0
95242,0.4,44
95250,-666666666.0,0
95258,0.6,11
95301,1.1,152
95324,0.0,0
95330,1.9,164
95346,0.0,0
95365,0.0,0
95380,0.4,73
95385,0.0,0
95389,8.1,85
95405,1.3,134
95412,0.0,0
95431,-666666666.0,0
95436,1.5,48
95441,2.8,29
95451,0.0,1
95462,0.0,0
95470,0.0,0
95472,1.5,221
95482,0.4,51
95497,0.0,0
95503,1.0,105
95519,0.7,60
95531,0.8,52
95536,0.0,0
95537,0.0,0
95559,0.0,0
95564,3.8,7
95607,0.0,0
95608,1.8,464
95619,4.8,84
95624,1.5,440
95004,3.2,62
95032,1.6,192
95060,6.5,1560
95070,1.2,158
95113,16.3,189
95116,6.2,1546
95206,1.2,279
95207,2.1,399
95369,0.0,0
95370,0.8,85
95376,2.2,517
95386,0.0,0
95410,2.6,12
95429,0.0,0
95446,5.0,115
95453,0.3,11
95469,0.0,0
95471,0.0,0
95310,2.2,12
95252,0.2,12
95311,0.0,0
95333,1.0,9
95338,1.6,61
95345,0.0,0
95354,1.1,104
95364,-666666666.0,0
95379,1.2,19
95388,0.0,0
95401,1.7,331
95407,2.2,424
95417,0.0,0
95426,0.0,0
95427,0.0,0
95428,0.0,0
95432,0.0,0
95437,0.6,36
95443,0.0,0
95463,0.0,0
95468,0.0,0
95488,0.0,0
95511,0.0,0
95546,0.0,0
95556,0.0,0
95563,0.0,0
95569,0.0,0
95660,1.1,147
95663,3.8,42
95209,1.3,235
95222,6.1,110
95232,0.0,0
